   0.00000    23.40    0.00000    21.40    0.00000     -4.90     0.00000     -4.50
   0.19531    38.60    0.19531    26.90    0.19531      1.60     0.19531      1.80
   0.39062    29.10    0.39062    22.50    0.39062     -2.30     0.39062     -2.40
   0.58594    22.80    0.58594    21.40    0.58594     -3.10     0.58594     -2.20
   0.78125    22.60    0.78125    21.40    0.78125     -2.90     0.78125     -2.50
   0.97656    23.90    0.97656    20.40    0.97656     -3.30     0.97656     -2.20
   1.17188    24.20    1.17188    20.20    1.17188     -3.80     1.17188     -2.60
   1.36719    23.40    1.36719    19.80    1.36719     -3.50     1.36719     -3.20
   1.56250    23.10    1.56250    20.50    1.56250     -3.30     1.56250     -2.10
   1.75781    22.60    1.75781    20.20    1.75781     -3.10     1.75781     -3.40
   1.95312    21.70    1.95312    20.30    1.95312     -2.80     1.95312     -2.20
   2.14844    21.30    2.14844    20.40    2.14844     -2.90     2.14844     -3.10
   2.34375    21.40    2.34375    19.40    2.34375     -2.30     2.34375     -2.40
   2.53906    22.00    2.53906    18.60    2.53906     -2.90     2.53906     -2.10
   2.73438    22.00    2.73438    18.20    2.73438     -3.20     2.73438     -3.30
   2.92969    21.70    2.92969    14.70    2.92969     -3.00     2.92969     -3.20
   3.12500    21.30    3.12500    16.50    3.12500     -2.80     3.12500     -3.10
   3.32031    19.60    3.32031    12.70    3.32031     -2.70     3.32031     -2.50
   3.51562    19.00    3.51562    12.40    3.51562     -2.20     3.51562     -1.70
   3.71094    17.30    3.71094    10.80    3.71094     -1.80     3.71094     -3.00
   3.90625    15.80    3.90625    11.40    3.90625     -3.10     3.90625     -3.40
   4.10156    13.90    4.10156    16.10    4.10156     -2.80     4.10156     -2.10
   4.29688    13.20    4.29688    18.80    4.29688     -2.40     4.29688     -1.60
   4.49219    10.70    4.49219    27.00    4.49219     -2.90     4.49219     -2.00
   4.68750    10.20    4.68750    31.00    4.68750     -2.50     4.68750     -2.30
   4.88281    12.60    4.88281    36.00    4.88281     -3.20     4.88281     -2.70
   5.07812    14.60    5.07812    36.10    5.07812     -3.20     5.07812     -3.40
   5.27344    21.60    5.27344    36.30    5.27344     -2.90     5.27344     -2.30
   5.46875    26.30    5.46875    35.30    5.46875     -3.40     5.46875     -2.80
   5.66406    34.50    5.66406    33.30    5.66406     -2.90     5.66406     -3.50
   5.85938    36.70    5.85938    32.80    5.85938     -1.80     5.85938     -3.10
   6.05469    39.70    6.05469    30.60    6.05469     -2.80     6.05469     -2.60
   6.25000    39.60    6.25000    28.90    6.25000     -3.00     6.25000     -2.50
   6.44531    38.10    6.44531    26.80    6.44531     -3.10     6.44531     -2.10
   6.64062    36.70    6.64062    25.80    6.64062     -3.00     6.64062     -3.00
   6.83594    33.80    6.83594    24.30    6.83594     -2.70     6.83594     -2.60
   7.03125    32.20    7.03125    24.90    7.03125     -3.60     7.03125     -2.40
   7.22656    28.90    7.22656    21.20    7.22656     -2.80     7.22656     -2.80
   7.42188    28.00    7.42188    20.30    7.42188     -2.40     7.42188     -1.20
   7.61719    25.10    7.61719    19.40    7.61719     -2.30     7.61719     -1.70
   7.81250    24.70    7.81250    19.50    7.81250     -2.80     7.81250     -2.10
   8.00781    23.30    8.00781    19.80    8.00781     -2.80     8.00781     -2.70
   8.20312    23.50    8.20312    19.90    8.20312     -3.00     8.20312     -2.30
   8.39844    22.00    8.39844    22.60    8.39844     -2.20     8.39844     -1.00
   8.59375    21.10    8.59375    23.40    8.59375     -2.40     8.59375     -2.00
   8.78906    19.60    8.78906    27.20    8.78906     -3.00     8.78906     -2.80
   8.98438    19.90    8.98438    29.40    8.98438     -3.00     8.98438     -3.00
   9.17969    19.10    9.17969    32.90    9.17969     -3.60     9.17969     -1.80
   9.37500    20.20    9.37500    34.60    9.37500     -3.60     9.37500     -2.00
   9.57031    23.00    9.57031    36.20    9.57031     -3.20     9.57031     -2.90
   9.76562    24.10    9.76562    35.00    9.76562     -3.00     9.76562     -2.60
