   0.00000    19.10    0.00000    26.80    0.00000     -4.40     0.00000     -5.00
   0.19531    29.10    0.19531    34.90    0.19531      0.90     0.19531      2.50
   0.39062    23.00    0.39062    28.70    0.39062     -2.80     0.39062     -2.60
   0.58594    20.90    0.58594    26.50    0.58594     -2.50     0.58594     -1.90
   0.78125    21.60    0.78125    25.90    0.78125     -2.60     0.78125     -2.40
   0.97656    22.20    0.97656    24.40    0.97656     -2.90     0.97656     -1.90
   1.17188    21.90    1.17188    22.30    1.17188     -2.80     1.17188     -1.80
   1.36719    21.40    1.36719    19.10    1.36719     -2.90     1.36719     -2.40
   1.56250    20.90    1.56250    18.20    1.56250     -3.50     1.56250     -2.30
   1.75781    20.40    1.75781    16.30    1.75781     -2.80     1.75781     -2.80
   1.95312    20.00    1.95312    16.30    1.95312     -2.60     1.95312     -1.70
   2.14844    20.10    2.14844    17.00    2.14844     -3.10     2.14844     -2.60
   2.34375    20.70    2.34375    17.60    2.34375     -3.20     2.34375     -3.20
   2.53906    21.20    2.53906    19.50    2.53906     -2.00     2.53906     -2.30
   2.73438    20.20    2.73438    21.60    2.73438     -3.10     2.73438     -2.10
   2.92969    19.30    2.92969    27.10    2.92969     -2.30     2.92969     -1.70
   3.12500    18.70    3.12500    29.50    3.12500     -1.90     3.12500     -1.60
   3.32031    16.30    3.32031    34.10    3.32031     -1.80     3.32031     -1.10
   3.51562    15.60    3.51562    35.20    3.51562     -2.60     3.51562     -2.40
   3.71094    13.00    3.71094    38.30    3.71094     -2.80     3.71094     -1.20
   3.90625    10.60    3.90625    38.90    3.90625     -2.20     3.90625     -2.20
   4.10156     7.50    4.10156    36.00    4.10156     -2.30     4.10156     -2.50
   4.29688     7.10    4.29688    29.20    4.29688     -2.80     4.29688     -2.00
   4.49219     8.40    4.49219     9.90    4.49219     -2.90     4.49219     -1.80
   4.68750     9.30    4.68750     5.50    4.68750     -2.80     4.68750     -2.70
   4.88281    16.70    4.88281    -8.50    4.88281     -1.60     4.88281     -3.40
   5.07812    21.70    5.07812   -11.90    5.07812     -2.50     5.07812     -3.00
   5.27344    32.50    5.27344   -17.80    5.27344     -2.70     5.27344     -2.50
   5.46875    36.50    5.46875   -22.20    5.46875     -2.60     5.46875     -3.00
   5.66406    40.60    5.66406   -31.90    5.66406     -2.20     5.66406     -2.30
