   0.00000    21.70    0.00000    15.90    0.00000     -2.30     0.00000     -1.50
   0.19531    35.50    0.19531    38.90    0.19531      1.20     0.19531      0.70
   0.39062    24.20    0.39062    22.90    0.39062     -2.40     0.39062     -2.60
   0.58594    23.00    0.58594    15.70    0.58594     -2.70     0.58594     -1.80
   0.78125    23.60    0.78125    -5.20    0.78125     -2.60     0.78125     -2.50
   0.97656    23.80    0.97656    -9.10    0.97656     -2.50     0.97656     -0.60
   1.17188    23.00    1.17188   -16.00    1.17188     -3.20     1.17188     -2.40
   1.36719    23.00    1.36719   -20.50    1.36719     -3.40     1.36719     -2.20
   1.56250    21.80    1.56250   -29.60    1.56250     -2.80     1.56250     -2.50
   1.75781    21.70    1.75781   -32.60    1.75781     -2.80     1.75781     -2.20
   1.95312    22.20    1.95312   -32.90    1.95312     -2.80     1.95312     -1.40
   2.14844    22.30    2.14844   -28.80    2.14844     -2.40     2.14844     -1.70
   2.34375    22.80    2.34375   -17.80    2.34375     -2.30     2.34375     -3.10
   2.53906    23.20    2.53906   -13.10    2.53906     -2.60     2.53906     -2.50
   2.73438    21.50    2.73438   -12.30    2.73438     -2.50     2.73438     -2.20
   2.92969    20.90    2.92969   -15.20    2.92969     -2.80     2.92969     -2.50
   3.12500    19.70    3.12500   -25.60    3.12500     -1.40     3.12500     -2.40
   3.32031    19.90    3.32031   -28.60    3.32031     -2.00     3.32031     -1.70
   3.51562    17.90    3.51562   -32.60    3.51562     -2.00     3.51562     -2.20
   3.71094    17.40    3.71094   -33.30    3.71094     -3.10     3.71094     -2.00
   3.90625    15.00    3.90625   -32.40    3.90625     -3.40     3.90625     -1.30
   4.10156    13.20    4.10156   -32.40    4.10156     -3.30     4.10156     -2.50
   4.29688    10.50    4.29688   -31.50    4.29688     -3.10     4.29688     -2.30
   4.49219    10.80    4.49219   -30.60    4.49219     -2.80     4.49219     -1.70
   4.68750    10.90    4.68750   -31.50    4.68750     -2.90     4.68750     -2.80
   4.88281    12.60    4.88281   -31.90    4.88281     -2.60     4.88281     -2.60
   5.07812    17.80    5.07812   -32.80    5.07812     -2.30     5.07812     -2.10
   5.27344    23.30    5.27344   -33.30    5.27344     -2.40     5.27344     -1.90
   5.46875    31.10    5.46875   -33.70    5.46875     -2.90     5.46875     -2.50
   5.66406    35.40    5.66406   -33.40    5.66406     -3.20     5.66406     -2.70
   5.85938    40.10    5.85938   -34.10    5.85938     -3.00     5.85938     -1.80
   6.05469    40.20    6.05469   -34.50    6.05469     -2.90     6.05469     -2.50
   6.25000    40.20    6.25000   -36.20    6.25000     -3.00     6.25000     -1.90
   6.44531    38.30    6.44531   -36.50    6.44531     -2.80     6.44531     -1.30
   6.64062    35.10    6.64062   -36.80    6.64062     -3.40     6.64062     -1.80
   6.83594    33.20    6.83594   -36.40    6.83594     -3.00     6.83594     -3.40
   7.03125    29.80    7.03125   -36.70    7.03125     -2.50     7.03125     -2.70
   7.22656    28.50    7.22656   -35.10    7.22656     -2.60     7.22656     -1.30
   7.42188    27.30    7.42188   -36.00    7.42188     -2.30     7.42188     -1.80
   7.61719    24.90    7.61719   -36.50    7.61719     -2.70     7.61719     -1.90
   7.81250    23.60    7.81250   -37.60    7.81250     -2.00     7.81250     -2.80
   8.00781    23.70    8.00781   -38.30    8.00781     -3.00     8.00781     -1.70
   8.20312    22.40    8.20312   -38.50    8.20312     -2.60     8.20312     -2.30
   8.39844    22.00    8.39844   -38.90    8.39844     -2.90     8.39844     -2.50
   8.59375    20.50    8.59375   -39.10    8.59375     -3.30     8.59375     -3.20
   8.78906    19.20    8.78906   -39.60    8.78906     -2.80     8.78906     -3.00
   8.98438    18.60    8.98438   -40.40    8.98438     -3.30     8.98438     -3.00
   9.17969    19.30    9.17969   -40.80    9.17969     -2.40     9.17969      1.50
   9.37500    21.70    9.37500   -40.70    9.37500     -2.50     9.37500     -2.10
   9.57031    22.60    9.57031   -41.40    9.57031     -2.60     9.57031     -2.20
   9.76562    27.10    9.76562   -40.70    9.76562     -2.80     9.76562     -2.50
   9.96094    29.30    9.96094   -41.80    9.96094     -2.30     9.96094     -1.60
  10.15625    32.90   10.15625   -41.60   10.15625     -2.90    10.15625     -1.90
  10.35156    34.00   10.35156   -41.50   10.35156     -3.40    10.35156     -1.80
  10.54688    28.50   10.54688   -41.50   10.54688     -4.10    10.54688     -2.30
  10.74219    21.70   10.74219   -41.40   10.74219     -3.00    10.74219     -2.10
  10.93750     3.70   10.93750   -42.80   10.93750     -2.60    10.93750     -2.50
  11.13281    -1.00   11.13281   -42.50   11.13281     -2.90    11.13281     -2.70
  11.32812   -13.40   11.32812   -43.10   11.32812     -3.20    11.32812     -2.20
  11.52344   -19.30   11.52344   -42.80   11.52344     -2.70    11.52344     -2.30
  11.71875   -30.60   11.71875   -43.00   11.71875     -3.00    11.71875     -2.30
  11.91406   -33.90   11.91406   -42.60   11.91406     -2.90    11.91406     -1.60
  12.10938   -37.00   12.10938   -43.70   12.10938     -2.30    12.10938     -2.70
  12.30469   -34.70   12.30469   -42.90   12.30469     -2.60    12.30469     -2.50
