   0.00000    51.80    0.00000    24.60    0.00000     -2.80     0.00000     -1.30
   0.19531  -140.50    0.19531  -143.30    0.19531   -140.30     0.19531   -143.90
   0.39062    53.10    0.39062    23.90    0.39062     -3.00     0.39062     -2.50
   0.58594    44.20    0.58594    26.00    0.58594     -3.90     0.58594     -3.00
   0.78125    28.40    0.78125    31.80    0.78125     -3.70     0.78125     -1.00
   0.97656    23.70    0.97656    35.20    0.97656     -3.10     0.97656     -0.10
   1.17188    21.30    1.17188    39.80    1.17188     -3.40     1.17188     -2.10
   1.36719    21.30    1.36719    39.40    1.36719     -3.10     1.36719     -2.00
   1.56250    22.10    1.56250    36.30    1.56250     -3.10     1.56250     -1.90
   1.75781    21.20    1.75781    29.90    1.75781     -2.70     1.75781     -2.70
   1.95312    20.70    1.95312    15.80    1.95312     -2.70     1.95312     -2.40
   2.14844    20.80    2.14844     4.70    2.14844     -3.30     2.14844     -2.60
   2.34375    20.50    2.34375    -8.40    2.34375     -1.50     2.34375     -3.20
   2.53906    21.20    2.53906   -12.50    2.53906     -1.80     2.53906     -2.70
   2.73438    21.50    2.73438   -17.10    2.73438     -1.90     2.73438     -3.10
   2.92969    21.20    2.92969   -22.30    2.92969     -3.10     2.92969     -3.20
   3.12500    20.50    3.12500   -30.60    3.12500     -3.30     3.12500     -3.00
   3.32031    20.70    3.32031   -33.50    3.32031     -3.10     3.32031     -1.70
   3.51562    20.40    3.51562   -30.70    3.51562     -3.10     3.51562     -1.50
   3.71094    19.50    3.71094   -25.80    3.71094     -2.80     3.71094     -2.80
   3.90625    17.00    3.90625   -14.80    3.90625     -2.80     3.90625     -2.00
   4.10156    15.80    4.10156   -11.20    4.10156     -2.80     4.10156     -2.20
   4.29688    13.10    4.29688   -13.20    4.29688     -3.30     4.29688     -2.70
   4.49219     9.70    4.49219   -18.60    4.49219     -3.00     4.49219     -2.90
   4.68750     7.00    4.68750   -27.20    4.68750     -2.00     4.68750     -3.30
   4.88281     6.10    4.88281   -31.00    4.88281     -2.80     4.88281     -2.50
   5.07812     6.60    5.07812   -32.90    5.07812     -1.70     5.07812     -3.30
   5.27344    10.10    5.27344   -32.80    5.27344     -3.00     5.27344     -2.60
   5.46875    18.20    5.46875   -31.20    5.46875     -2.30     5.46875     -2.80
   5.66406    23.30    5.66406   -31.30    5.66406     -2.20     5.66406     -2.70
   5.85938    33.10    5.85938   -31.20    5.85938     -2.20     5.85938     -2.70
   6.05469    37.40    6.05469   -31.00    6.05469     -2.10     6.05469     -2.50
   6.25000    41.10    6.25000   -31.50    6.25000     -3.70     6.25000     -2.40
   6.44531    41.90    6.44531   -31.80    6.44531     -3.50     6.44531     -2.40
   6.64062    39.90    6.64062   -32.90    6.64062     -2.70     6.64062     -2.80
   6.83594    37.70    6.83594   -33.30    6.83594     -3.40     6.83594     -3.20
   7.03125    33.10    7.03125   -33.30    7.03125     -2.60     7.03125     -2.10
   7.22656    31.10    7.22656   -32.80    7.22656     -2.30     7.22656     -3.20
   7.42188    28.60    7.42188   -33.70    7.42188     -2.80     7.42188     -2.20
   7.61719    26.70    7.61719   -34.80    7.61719     -3.00     7.61719     -2.20
   7.81250    25.40    7.81250   -36.10    7.81250     -3.10     7.81250     -2.60
   8.00781    24.40    8.00781   -36.70    8.00781     -3.50     8.00781     -1.30
   8.20312    23.90    8.20312   -36.20    8.20312     -3.20     8.20312     -2.10
