Event #0 ----------------------
t1[ns]	u1[mV]	t2[ns]	u2[mV]
   0.00000    45.10    0.00000    64.80    0.00000     -1.70     0.00000     -3.10
   0.19531    64.40    0.19531    74.40    0.19531      3.30     0.19531      3.40
   0.39062    48.30    0.39062    64.50    0.39062     -0.60     0.39062     -0.30
   0.58594    32.50    0.58594    48.10    0.58594      0.30     0.58594      0.00
   0.78125    26.50    0.78125    39.20    0.78125      0.40     0.78125      0.40
   0.97656    23.30    0.97656    26.50    0.97656      1.10     0.97656     -0.20
   1.17188    23.70    1.17188    25.60    1.17188      0.60     1.17188      1.00
   1.36719    24.90    1.36719    24.50    1.36719      0.90     1.36719     -0.10
   1.56250    25.30    1.56250    23.70    1.56250      0.40     1.56250     -0.40
   1.75781    25.00    1.75781    23.00    1.75781     -0.10     1.75781      0.70
   1.95312    24.80    1.95312    23.00    1.95312     -0.50     1.95312      0.20
   2.14844    23.40    2.14844    21.40    2.14844     -1.30     2.14844      0.50
   2.34375    23.20    2.34375    21.30    2.34375     -0.90     2.34375      0.00
   2.53906    24.00    2.53906    22.40    2.53906     -0.80     2.53906     -0.60
   2.73438    23.70    2.73438    21.60    2.73438     -0.70     2.73438     -0.50
   2.92969    24.00    2.92969    22.30    2.92969      0.00     2.92969     -0.60
   3.12500    23.80    3.12500    21.90    3.12500      0.30     3.12500     -0.60
   3.32031    22.90    3.32031    21.10    3.32031      0.10     3.32031      0.10
   3.51562    22.00    3.51562    20.90    3.51562      0.80     3.51562      0.20
   3.71094    20.60    3.71094    20.30    3.71094      0.00     3.71094      0.40
   3.90625    19.10    3.90625    18.90    3.90625      0.60     3.90625      0.30
   4.10156    16.90    4.10156    17.20    4.10156     -0.70     4.10156      0.40
   4.29688    16.20    4.29688    17.10    4.29688     -0.50     4.29688     -0.20
   4.49219    13.20    4.49219    14.20    4.49219     -0.20     4.49219      1.50
   4.68750    11.80    4.68750    12.50    4.68750     -0.30     4.68750      0.50
   4.88281    10.30    4.88281    11.20    4.88281     -0.40     4.88281     -0.10
   5.07812    10.50    5.07812    11.50    5.07812     -0.50     5.07812      0.10
   5.27344    14.40    5.27344    14.80    5.27344     -0.80     5.27344      0.50
   5.46875    19.20    5.46875    17.70    5.46875     -0.70     5.46875     -0.50
   5.66406    28.10    5.66406    25.70    5.66406     -1.00     5.66406      0.30
   5.85938    31.20    5.85938    29.20    5.85938     -0.40     5.85938     -1.00
   6.05469    38.50    6.05469    36.00    6.05469     -0.10     6.05469      0.00
   6.25000    41.40    6.25000    38.70    6.25000     -0.70     6.25000      0.40
   6.44531    42.00    6.44531    39.80    6.44531      0.00     6.44531      0.40
   6.64062    41.50    6.64062    38.80    6.64062      0.00     6.64062      0.70
   6.83594    38.70    6.83594    36.20    6.83594      0.00     6.83594      0.20
   7.03125    36.40    7.03125    35.40    7.03125     -0.20     7.03125      1.90
   7.22656    32.60    7.22656    33.00    7.22656     -0.20     7.22656     -0.40
   7.42188    31.70    7.42188    32.40    7.42188     -0.90     7.42188     -0.20
   7.61719    28.80    7.61719    30.40    7.61719     -0.30     7.61719      0.00
   7.81250    27.20    7.81250    28.90    7.81250      0.10     7.81250     -0.60
   8.00781    27.20    8.00781    26.70    8.00781     -0.40     8.00781     -0.20
   8.20312    25.70    8.20312    25.60    8.20312      0.00     8.20312      1.00
   8.39844    24.70    8.39844    23.80    8.39844     -0.10     8.39844      0.90
   8.59375    24.00    8.59375    23.00    8.59375     -0.20     8.59375      0.80
   8.78906    21.80    8.78906    20.90    8.78906     -0.50     8.78906     -0.20
   8.98438    20.00    8.98438    19.30    8.98438     -0.50     8.98438     -0.70
   9.17969    19.00    9.17969    19.40    9.17969     -0.40     9.17969      0.10
   9.37500    20.00    9.37500    19.60    9.37500     -0.70     9.37500     -0.80
   9.57031    21.70    9.57031    22.40    9.57031     -0.40     9.57031      0.00
