   0.00000    21.50    0.00000   -32.20    0.00000     -5.40     0.00000     -4.30
   0.19531    32.80    0.19531   -19.30    0.19531      1.40     0.19531      1.00
   0.39062    23.30    0.39062   -28.90    0.39062     -2.60     0.39062     -2.40
   0.58594    22.60    0.58594   -32.00    0.58594     -1.50     0.58594     -3.20
   0.78125    22.50    0.78125   -33.00    0.78125     -2.20     0.78125     -2.90
   0.97656    23.30    0.97656   -32.50    0.97656     -2.30     0.97656     -3.40
   1.17188    23.00    1.17188   -32.20    1.17188     -2.40     1.17188     -3.10
   1.36719    22.50    1.36719   -31.60    1.36719     -2.10     1.36719     -3.00
   1.56250    22.00    1.56250   -31.70    1.56250     -3.50     1.56250     -3.30
   1.75781    21.80    1.75781   -31.60    1.75781     -3.30     1.75781     -2.10
   1.95312    21.20    1.95312   -32.40    1.95312     -3.50     1.95312     -2.00
   2.14844    21.60    2.14844   -33.20    2.14844     -3.10     2.14844     -2.20
   2.34375    20.10    2.34375   -34.10    2.34375     -3.40     2.34375     -2.10
   2.53906    21.00    2.53906   -33.10    2.53906     -2.60     2.53906     -3.10
   2.73438    21.60    2.73438   -34.10    2.73438     -3.10     2.73438     -3.30
   2.92969    20.00    2.92969   -33.50    2.92969     -1.80     2.92969     -3.40
   3.12500    20.00    3.12500   -34.40    3.12500     -1.80     3.12500     -1.40
   3.32031    19.00    3.32031   -35.90    3.32031     -1.80     3.32031     -2.00
   3.51562    18.00    3.51562   -36.60    3.51562     -3.00     3.51562     -2.60
   3.71094    17.00    3.71094   -37.80    3.71094     -2.40     3.71094     -1.60
   3.90625    15.90    3.90625   -37.30    3.90625     -3.10     3.90625     -2.80
   4.10156    13.60    4.10156   -36.80    4.10156     -3.20     4.10156     -2.80
   4.29688    12.70    4.29688   -35.70    4.29688     -2.90     4.29688     -2.50
   4.49219    10.30    4.49219   -36.50    4.49219     -3.20     4.49219     -2.70
   4.68750    10.70    4.68750   -37.10    4.68750     -2.80     4.68750     -2.60
   4.88281    12.70    4.88281   -38.10    4.88281     -2.50     4.88281     -3.00
   5.07812    15.70    5.07812   -39.00    5.07812     -1.90     5.07812     -2.30
   5.27344    22.20    5.27344   -39.10    5.27344     -2.30     5.27344     -2.10
   5.46875    28.50    5.46875   -39.40    5.46875     -2.90     5.46875     -2.30
   5.66406    35.70    5.66406   -39.20    5.66406     -3.00     5.66406     -3.00
   5.85938    37.70    5.85938   -39.60    5.85938     -3.00     5.85938     -3.30
   6.05469    39.80    6.05469   -39.60    6.05469     -3.20     6.05469     -2.80
   6.25000    39.60    6.25000   -40.70    6.25000     -1.30     6.25000     -0.90
   6.44531    37.20    6.44531   -40.50    6.44531     -1.70     6.44531     -2.30
   6.64062    35.60    6.64062   -41.10    6.64062     -2.50     6.64062     -3.30
   6.83594    31.70    6.83594   -41.00    6.83594     -2.50     6.83594     -2.60
   7.03125    30.40    7.03125   -41.30    7.03125     -2.20     7.03125      7.30
   7.22656    29.10    7.22656   -41.70    7.22656     -2.00     7.22656     -2.50
   7.42188    26.20    7.42188   -42.20    7.42188     -2.90     7.42188     -3.10
   7.61719    25.20    7.61719   -42.50    7.61719     -3.50     7.61719     -3.10
   7.81250    24.70    7.81250   -42.80    7.81250     -3.70     7.81250     -2.80
   8.00781    24.60    8.00781   -41.80    8.00781     -3.60     8.00781     -2.70
   8.20312    23.50    8.20312   -41.80    8.20312     -3.90     8.20312     -2.30
   8.39844    20.90    8.39844   -42.30    8.39844     -3.50     8.39844     -2.20
   8.59375    19.60    8.59375   -41.80    8.59375     -3.50     8.59375     -2.40
   8.78906    18.00    8.78906   -42.70    8.78906     -2.40     8.78906     -2.60
   8.98438    17.70    8.98438   -43.00    8.98438     -2.00     8.98438     -2.50
   9.17969    18.60    9.17969   -43.00    9.17969     -1.50     9.17969     -2.80
   9.37500    19.90    9.37500   -44.10    9.37500     -3.60     9.37500     -2.90
   9.57031    22.80    9.57031   -41.90    9.57031     -2.80     9.57031     -2.70
   9.76562    25.90    9.76562   -35.90    9.76562     -3.20     9.76562     -2.80
   9.96094    31.00    9.96094   -17.70    9.96094     -2.40     9.96094     -2.00
  10.15625    32.80   10.15625    -3.70   10.15625     -3.30    10.15625     -1.90
  10.35156    34.00   10.35156    26.20   10.35156     -2.70    10.35156     -2.60
  10.54688    31.00   10.54688    40.40   10.54688     -2.90    10.54688     -2.60
  10.74219    21.30   10.74219    55.30   10.74219     -1.50    10.74219     -3.20
  10.93750    10.60   10.93750    63.80   10.93750     -1.70    10.93750     -2.90
  11.13281    -3.20   11.13281    70.90   11.13281     -1.70    11.13281     -2.80
  11.32812   -11.60   11.32812    67.70   11.32812     -2.30    11.32812     -2.60
  11.52344   -20.40   11.52344    56.70   11.52344     -2.70    11.52344     -2.70
  11.71875   -27.70   11.71875    44.80   11.71875     -3.10    11.71875     -3.10
  11.91406   -35.70   11.91406    30.60   11.91406     -2.90    11.91406     -2.20
  12.10938   -39.10   12.10938    23.70   12.10938     -3.00    12.10938     -3.20
  12.30469   -35.30   12.30469    22.00   12.30469     -3.40    12.30469     -3.50
  12.50000   -30.40   12.50000    22.20   12.50000     -3.40    12.50000     -2.70
  12.69531   -19.10   12.69531    23.10   12.69531     -2.90    12.69531     -2.50
  12.89062   -15.60   12.89062    21.80   12.89062     -2.60    12.89062     -2.80
  13.08594   -13.10   13.08594    20.40   13.08594     -1.70    13.08594     -3.10
  13.28125   -16.00   13.28125    20.00   13.28125     -2.40    13.28125     -2.50
  13.47656   -22.50   13.47656    20.50   13.47656     -2.90    13.47656     -3.10
  13.67188   -26.00   13.67188    20.90   13.67188     -2.80    13.67188     -2.50
  13.86719   -30.40   13.86719    20.50   13.86719     -3.40    13.86719     -1.90
  14.06250   -31.90   14.06250    21.00   14.06250     -1.90    14.06250     -2.00
  14.25781   -33.00   14.25781    20.50   14.25781     -2.60    14.25781     -3.40
  14.45312   -33.50   14.45312    21.00   14.45312     -2.50    14.45312     -2.20
  14.64844   -33.70   14.64844    20.20   14.64844     -2.60    14.64844     -3.20
  14.84375   -33.50   14.84375    19.90   14.84375     -3.00    14.84375     -0.70
  15.03906   -34.90   15.03906    17.20   15.03906     -2.80    15.03906     -2.80
  15.23438   -35.20   15.23438    17.30   15.23438     -3.00    15.23438     -2.90
  15.42969   -36.10   15.42969    14.90   15.42969     -3.30    15.42969     -2.50
  15.62500   -36.50   15.62500    13.30   15.62500     -2.80    15.62500     -2.10
  15.82031   -35.70   15.82031    11.10   15.82031     -3.30    15.82031     -3.30
  16.01562   -35.90   16.01562    10.70   16.01562     -1.20    16.01562     -3.40
  16.21094   -36.30   16.21094    10.80   16.21094     -2.50    16.21094     -1.90
  16.40625   -36.20   16.40625    12.10   16.40625     -2.00    16.40625     -2.50
  16.60156   -37.50   16.60156    16.60   16.60156     -3.30    16.60156     -2.00
  16.79688   -37.90   16.79688    19.80   16.79688     -2.70    16.79688     -2.30
  16.99219   -38.30   16.99219    27.90   16.99219     -2.70    16.99219     -2.40
  17.18750   -38.50   17.18750    29.80   17.18750     -2.70    17.18750     -2.40
  17.38281   -38.00   17.38281    34.80   17.38281     -2.60    17.38281     -2.40
  17.57812   -37.70   17.57812    36.80   17.57812     -3.30    17.57812     -3.30
  17.77344   -37.70   17.77344    36.20   17.77344     -3.30    17.77344     -3.10
  17.96875   -38.60   17.96875    35.40   17.96875     -2.80    17.96875     -1.80
  18.16406   -39.70   18.16406    33.80   18.16406     -3.20    18.16406     -2.40
  18.35938   -40.40   18.35938    32.60   18.35938     -2.40    18.35938     -2.70
  18.55469   -40.90   18.55469    30.80   18.55469     -2.10    18.55469     -2.70
  18.75000   -41.60   18.75000    29.30   18.75000     -2.30    18.75000     -1.30
  18.94531   -41.50   18.94531    26.70   18.94531     -2.10    18.94531     -1.90
  19.14062   -40.80   19.14062    25.80   19.14062     -2.60    19.14062     -2.20
  19.33594   -41.00   19.33594    24.80   19.33594     -2.70    19.33594     -2.80
  19.53125   -42.00   19.53125    23.20   19.53125     -2.80    19.53125     -3.20
  19.72656   -42.50   19.72656    22.30   19.72656     -2.80    19.72656     -3.00
  19.92188   -43.10   19.92188    19.60   19.92188     -2.90    19.92188     -3.60
  20.11719   -43.40   20.11719    18.80   20.11719     -2.50    20.11719     -2.90
  20.31250   -42.80   20.31250    19.00   20.31250     -2.80    20.31250     -3.60
  20.50781   -43.80   20.50781    19.90   20.50781     -2.50    20.50781     -3.50
  20.70312   -43.30   20.70312    20.70   20.70312     -2.30    20.70312     -2.40
  20.89844   -43.60   20.89844    23.00   20.89844     -2.90    20.89844     -2.90
  21.09375   -43.80   21.09375    23.90   21.09375     -3.10    21.09375     -2.80
  21.28906   -43.50   21.28906    27.30   21.28906     -2.50    21.28906     -2.70
  21.48438   -44.50   21.48438    29.60   21.48438     -2.90    21.48438     -3.30
  21.67969   -45.50   21.67969    34.00   21.67969     -3.50    21.67969     -3.20
  21.87500   -45.00   21.87500    35.60   21.87500     -3.70    21.87500     -3.00
  22.07031   -44.60   22.07031    35.60   22.07031     -3.10    22.07031     -2.80
  22.26562   -44.60   22.26562    32.80   22.26562     -3.40    22.26562     -3.50
  22.46094   -44.40   22.46094    21.60   22.46094     -3.50    22.46094     -2.80
  22.65625   -44.50   22.65625    11.10   22.65625     -2.60    22.65625     -3.10
  22.85156   -41.40   22.85156    -3.80   22.85156     -3.00    22.85156     -2.40
  23.04688   -33.50   23.04688    -9.60   23.04688     -3.00    23.04688     -4.00
  23.24219   -11.40   23.24219   -16.20   23.24219     -3.00    23.24219     -2.80
  23.43750     5.20   23.43750   -20.60   23.43750     -2.30    23.43750     -2.30
  23.63281    32.50   23.63281   -29.20   23.63281     -2.70    23.63281     -1.90
  23.82812    46.00   23.82812   -32.20   23.82812     -2.20    23.82812     -1.90
  24.02344    64.80   24.02344   -34.30   24.02344     -2.40    24.02344     -1.20
  24.21875    70.70   24.21875   -30.00   24.21875     -2.60    24.21875     -1.70
  24.41406    74.70   24.41406   -20.00   24.41406     -2.70    24.41406     -2.50
  24.60938    70.10   24.60938   -14.50   24.60938     -2.40    24.60938     -2.10
  24.80469    53.60   24.80469   -12.10   24.80469     -1.90    24.80469     -2.80
  25.00000    41.70   25.00000   -14.00   25.00000     -2.90    25.00000     -3.10
  25.19531    28.60   25.19531   -22.00   25.19531     -2.70    25.19531     -4.00
  25.39062    22.40   25.39062   -28.20   25.39062     -2.20    25.39062     -1.40
  25.58594    22.70   25.58594   -32.80   25.58594     -2.80    25.58594     -3.10
  25.78125    22.50   25.78125   -32.00   25.78125     -3.00    25.78125     -2.90
  25.97656    22.80   25.97656   -32.00   25.97656     -2.60    25.97656     -2.80
  26.17188    23.10   26.17188   -31.60   26.17188     -2.70    26.17188     -1.90
  26.36719    23.20   26.36719   -31.90   26.36719     -2.40    26.36719     -2.30
  26.56250    22.20   26.56250   -31.80   26.56250     -1.80    26.56250     -2.90
  26.75781    21.60   26.75781   -32.10   26.75781     -3.00    26.75781     -3.30
  26.95312    21.50   26.95312   -31.60   26.95312     -3.30    26.95312     -2.50
  27.14844    21.20   27.14844   -33.30   27.14844     -2.80    27.14844     -2.90
  27.34375    21.70   27.34375   -33.70   27.34375     -3.10    27.34375     -2.80
  27.53906    22.10   27.53906   -32.70   27.53906     -2.50    27.53906     -2.50
